latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.855885,32.453083,1020.0,10800,Europe/Istanbul,GMT+3

time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),surface_pressure_mean (hPa),cloud_cover_mean (%),precipitation_sum (mm)
2024-03-27,12.1,20.4,4.9,55,19.2,901.0,60,0.30
2024-03-28,13.5,23.6,3.9,49,20.0,901.2,46,0.80
2024-03-29,14.7,20.6,10.3,55,13.4,903.1,65,1.00
2024-03-30,15.7,22.7,6.9,43,9.4,906.2,30,0.00
2024-03-31,17.1,25.4,8.7,34,10.0,906.8,62,0.00
2024-04-01,17.3,25.5,9.1,36,14.0,905.5,5,0.00
2024-04-02,18.9,27.4,10.2,31,7.9,902.5,27,0.00
2024-04-03,18.6,28.2,8.8,37,18.8,899.7,53,0.00
2024-04-04,17.0,27.1,8.3,43,20.5,899.5,54,0.00
2024-04-05,15.1,21.2,8.6,38,18.8,901.0,34,0.00
2024-04-06,12.6,17.1,7.7,36,20.2,901.0,38,0.00
2024-04-07,12.0,17.1,5.8,30,24.9,896.9,48,0.00
2024-04-08,8.0,11.4,6.0,65,17.7,897.4,67,2.80
2024-04-09,10.6,16.7,5.1,69,20.6,896.3,84,7.90
2024-04-10,13.7,19.3,9.8,62,18.5,897.6,70,0.70
2024-04-11,13.2,19.3,6.7,63,18.5,901.6,26,0.10
2024-04-12,14.1,20.9,7.7,58,16.5,903.3,38,0.00
2024-04-13,13.8,18.9,8.6,64,19.9,903.3,36,1.20
2024-04-14,13.2,17.7,9.4,58,23.9,902.6,25,0.60
2024-04-15,14.0,20.3,6.6,40,14.0,904.8,0,0.00
2024-04-16,16.6,27.3,5.8,34,15.8,901.6,20,0.00
2024-04-17,18.1,26.2,9.5,29,23.4,896.3,59,0.10
2024-04-18,18.2,25.0,11.2,38,21.5,893.3,5,0.00
2024-04-19,16.2,26.4,6.5,46,21.3,895.4,27,0.00
2024-04-20,14.0,19.7,9.7,51,37.8,892.3,61,0.60
2024-04-21,14.4,22.9,6.2,51,16.2,897.7,14,0.00
2024-04-22,17.0,24.1,8.3,39,18.1,903.1,69,0.00
2024-04-23,20.3,31.4,11.0,34,28.0,905.4,72,0.00
2024-04-24,23.1,31.8,15.8,19,31.6,901.1,90,0.00
2024-04-25,23.1,29.6,16.6,21,30.6,896.9,98,0.10
2024-04-26,22.2,29.2,14.8,24,26.5,897.0,81,0.40
2024-04-27,17.9,27.9,11.5,48,18.4,899.8,95,1.30
2024-04-28,19.3,27.1,12.9,53,14.5,900.5,65,1.90
2024-04-29,17.5,25.0,12.2,68,12.3,901.6,46,5.30
2024-04-30,16.8,23.5,12.3,74,13.4,901.1,78,7.40
2024-05-01,16.5,22.5,11.8,73,9.7,898.4,41,9.00
2024-05-02,16.0,24.2,10.0,67,20.8,895.0,45,0.60
2024-05-03,15.1,21.1,7.9,58,15.4,893.8,26,0.90
2024-05-04,13.9,21.2,8.5,59,19.2,890.6,52,5.70
2024-05-05,8.8,12.1,6.6,79,23.4,892.8,83,19.90
2024-05-06,10.0,15.6,5.0,55,15.8,897.5,13,0.00
2024-05-07,11.6,18.9,2.4,45,11.2,899.4,8,0.00
2024-05-08,15.9,24.0,6.0,42,14.1,901.6,25,0.00
2024-05-09,16.0,22.8,9.1,43,16.5,899.5,84,0.00
2024-05-10,16.4,27.1,8.5,45,22.8,895.7,54,0.30
2024-05-11,15.5,19.9,11.5,52,17.5,892.8,57,3.90
2024-05-12,12.0,15.5,8.6,75,17.4,895.9,84,8.40
2024-05-13,12.5,17.1,8.0,64,15.8,896.8,59,1.80
2024-05-14,10.9,16.1,4.4,60,11.7,898.6,20,0.00
2024-05-15,13.8,21.1,6.2,51,22.4,900.0,41,0.10
2024-05-16,15.0,22.5,7.4,63,17.2,903.1,36,0.50
2024-05-17,17.4,25.7,9.6,64,19.0,904.1,73,0.20
2024-05-18,20.0,27.9,13.6,57,18.2,902.4,55,1.10
2024-05-19,19.0,25.8,12.6,55,7.9,901.5,75,0.60
2024-05-20,20.1,27.5,12.9,57,13.3,899.0,48,0.80
2024-05-21,21.4,29.0,13.1,51,18.1,900.5,25,0.00
2024-05-22,21.7,30.5,12.7,42,23.5,901.3,60,0.90
2024-05-23,19.6,27.6,11.6,56,26.8,897.3,45,0.00
2024-05-24,15.2,19.5,11.7,63,21.1,895.8,81,1.70
2024-05-25,17.1,23.2,10.9,54,18.0,897.6,26,0.00
2024-05-26,17.0,24.1,9.6,59,13.4,898.4,37,0.80
2024-05-27,15.8,20.5,10.9,71,14.7,898.2,69,0.50
2024-05-28,15.1,20.3,9.6,72,10.0,898.1,42,6.80
2024-05-29,15.8,23.1,9.4,71,22.0,898.8,41,2.30
2024-05-30,16.7,23.7,9.0,63,15.9,898.4,14,0.20
2024-05-31,16.9,23.4,9.2,61,21.3,901.7,47,2.90
2024-06-01,19.5,28.2,11.0,52,24.3,906.1,16,0.00
2024-06-02,22.3,29.1,13.8,41,15.8,906.2,27,0.00
2024-06-03,24.6,31.0,17.2,39,14.0,904.8,5,0.00
2024-06-04,26.0,32.6,18.1,35,14.4,903.1,61,0.00
2024-06-05,26.6,33.9,17.5,32,17.6,902.7,21,0.00
2024-06-06,26.6,33.6,18.6,31,23.6,903.7,35,0.00
2024-06-07,24.3,31.0,17.1,42,26.6,903.2,34,0.80
2024-06-08,20.5,25.9,14.7,60,19.9,899.1,37,3.30
2024-06-09,20.6,26.8,13.9,54,16.8,898.9,22,0.00
2024-06-10,22.0,28.6,15.1,42,13.1,901.2,0,0.00
2024-06-11,24.6,33.0,15.5,38,16.1,901.7,10,0.00
2024-06-12,27.6,36.4,17.5,31,18.7,903.2,4,0.00
2024-06-13,28.3,36.2,19.3,29,16.6,904.7,56,0.00
2024-06-14,28.7,37.1,18.8,28,27.2,902.9,52,1.50
2024-06-15,24.5,29.7,19.4,40,17.6,897.9,31,0.00
2024-06-16,23.7,31.8,15.2,39,18.1,898.8,20,0.00
2024-06-17,26.4,33.5,17.9,31,11.9,901.0,14,0.00
2024-06-18,27.7,34.3,19.6,26,14.6,902.9,13,0.00
2024-06-19,27.5,33.9,20.2,29,19.1,903.1,9,0.00
2024-06-20,27.3,34.1,19.7,30,17.3,902.2,4,0.00
2024-06-21,26.2,31.8,20.0,35,23.0,901.2,0,0.00
2024-06-22,26.0,32.8,18.6,33,23.0,897.7,0,0.00
2024-06-23,26.6,34.7,17.4,21,17.2,897.0,0,0.00
2024-06-24,27.9,35.8,18.1,20,14.1,898.1,5,0.00
2024-06-25,29.8,37.3,20.4,22,25.7,898.6,20,0.00
2024-06-26,26.8,33.0,20.7,37,23.5,900.5,1,0.00
2024-06-27,25.2,32.3,17.5,32,15.5,900.1,0,0.00
2024-06-28,27.1,34.9,18.0,27,15.1,896.9,22,0.70
2024-06-29,25.0,29.9,20.2,28,27.4,895.8,10,0.00
2024-06-30,22.4,27.7,17.1,38,25.7,898.8,28,0.00
2024-07-01,23.4,29.1,16.8,35,19.7,898.6,6,0.00
2024-07-02,24.5,30.9,17.1,31,17.0,896.6,0,0.00
2024-07-03,27.4,36.5,17.3,24,23.8,894.0,15,0.20
2024-07-04,26.3,32.7,18.2,26,22.1,894.6,8,0.00
2024-07-05,24.0,30.5,17.0,44,20.5,897.5,15,0.00
2024-07-06,23.4,28.4,17.7,46,21.9,899.7,36,0.00
2024-07-07,25.2,31.4,18.5,45,29.2,899.5,18,0.00
2024-07-08,25.9,32.7,18.9,44,23.4,899.2,13,0.00
2024-07-09,26.4,31.2,21.5,40,21.8,899.0,27,0.00
2024-07-10,25.7,32.0,20.5,46,19.7,899.4,43,3.60
2024-07-11,24.9,32.0,17.9,46,21.3,899.7,17,0.00
2024-07-12,25.5,32.5,17.7,44,16.8,899.0,10,0.00
2024-07-13,25.7,32.8,18.7,44,26.2,897.0,34,0.20
2024-07-14,25.2,30.0,20.1,49,20.2,896.8,40,0.00
2024-07-15,25.7,31.5,19.5,42,15.6,897.0,15,0.00
2024-07-16,26.2,32.6,19.2,38,14.3,897.8,17,0.00
2024-07-17,27.2,32.9,21.5,38,25.0,899.3,21,2.60
2024-07-18,26.9,32.8,19.5,43,18.8,900.4,12,0.00
2024-07-19,27.4,32.3,22.3,37,21.2,899.4,3,0.00
2024-07-20,26.7,31.7,20.6,31,18.6,898.3,1,0.00
2024-07-21,28.0,34.6,20.3,31,15.3,898.6,22,0.00
2024-07-22,29.2,36.2,19.8,31,12.8,898.2,24,0.00
2024-07-23,29.7,35.9,22.2,30,21.5,898.5,23,0.00
2024-07-24,27.0,32.9,20.7,44,17.3,896.2,18,0.40
2024-07-25,26.8,32.9,21.5,46,18.7,893.3,28,1.00
2024-07-26,23.4,28.1,17.9,59,15.5,894.7,21,1.50
2024-07-27,22.1,27.9,14.8,50,18.0,900.8,6,0.00
2024-07-28,22.9,29.1,17.0,49,22.9,904.5,7,0.00
2024-07-29,23.2,29.9,16.1,36,16.1,900.8,0,0.00
2024-07-30,24.5,30.7,16.9,32,18.0,896.6,0,0.00
2024-07-31,24.1,30.0,18.5,41,20.7,899.5,21,0.00
2024-08-01,24.3,30.7,17.1,32,14.5,899.8,0,0.00
2024-08-02,25.5,32.7,17.4,33,14.2,898.0,0,0.00
2024-08-03,27.2,35.1,17.2,27,15.6,895.8,8,0.00
2024-08-04,27.8,34.1,19.6,23,15.5,896.8,29,0.00
2024-08-05,27.8,33.8,20.2,30,17.9,897.7,21,0.00
2024-08-06,27.1,33.9,19.0,37,15.6,897.6,19,0.00
2024-08-07,27.1,32.7,20.8,33,15.9,898.6,14,0.00
2024-08-08,26.8,33.7,19.0,35,14.8,899.7,10,0.00
2024-08-09,28.3,35.3,21.4,31,17.7,899.4,13,0.00
2024-08-10,27.2,32.3,21.1,36,13.4,900.4,27,0.30
2024-08-11,25.1,30.3,20.0,41,22.7,902.0,4,0.00
2024-08-12,24.1,29.9,18.3,36,19.3,901.5,0,0.00
2024-08-13,24.6,31.6,17.6,34,15.7,901.3,0,0.00
2024-08-14,26.8,33.8,19.1,28,17.8,901.1,0,0.00
2024-08-15,26.3,32.9,19.6,29,19.5,901.6,0,0.00
2024-08-16,24.1,29.8,18.5,30,22.4,900.5,0,0.00
2024-08-17,21.1,27.2,15.0,41,18.8,899.2,0,0.00
2024-08-18,23.7,31.9,15.2,35,15.8,898.0,0,0.00
2024-08-19,26.7,35.5,17.3,29,14.8,898.8,2,0.00
2024-08-20,27.9,36.0,19.4,29,19.9,899.9,2,0.00
2024-08-21,28.6,36.9,20.3,28,19.4,896.7,1,0.00
2024-08-22,26.6,33.6,18.8,38,18.3,895.4,21,0.00
2024-08-23,26.7,32.8,20.4,45,28.7,899.6,24,0.00
2024-08-24,23.9,29.1,19.3,54,19.9,901.3,21,1.30
2024-08-25,22.6,28.0,16.7,53,17.4,899.4,15,0.10
2024-08-26,22.1,29.3,15.8,56,19.2,899.2,29,0.30
2024-08-27,23.2,30.1,16.6,45,10.2,899.8,16,0.00
2024-08-28,23.0,29.3,15.6,47,12.5,901.3,16,0.00
2024-08-29,23.2,29.9,17.2,49,14.4,900.1,22,0.10
2024-08-30,22.5,29.1,15.4,51,9.7,899.4,12,0.00
2024-08-31,22.9,29.4,16.6,49,12.0,899.0,20,0.10
2024-09-01,21.2,28.2,15.3,60,15.1,897.6,39,5.10
2024-09-02,20.6,27.6,14.6,65,11.6,900.1,35,0.70
2024-09-03,21.6,27.1,16.5,59,9.1,902.1,34,0.50
2024-09-04,22.4,28.5,15.8,56,12.6,900.8,17,0.30
2024-09-05,22.8,28.3,17.7,53,11.9,900.1,42,1.50
2024-09-06,22.4,28.8,15.6,44,13.0,900.9,4,0.00
2024-09-07,22.0,28.8,14.4,40,9.5,901.1,8,0.00
2024-09-08,21.2,28.0,14.8,54,13.0,900.0,15,2.20
2024-09-09,20.7,27.8,13.8,55,9.4,899.8,5,0.00
2024-09-10,21.6,30.0,14.2,54,18.3,897.4,15,0.00
2024-09-11,21.2,29.0,13.4,53,17.7,898.0,29,0.50
2024-09-12,21.8,29.2,14.7,56,14.5,900.7,17,0.30
2024-09-13,23.1,30.9,16.1,44,9.0,899.4,2,0.00
2024-09-14,23.1,30.4,15.2,46,9.5,897.9,24,0.00
2024-09-15,24.0,31.6,17.9,41,19.1,895.0,34,0.00
2024-09-16,20.6,26.3,15.1,53,10.6,895.9,26,0.00
2024-09-17,21.1,27.8,15.2,48,12.5,899.6,21,0.00
2024-09-18,21.5,27.7,14.6,41,9.3,901.4,50,0.00
2024-09-19,19.6,24.5,14.7,54,14.1,900.2,32,0.00
2024-09-20,18.6,23.9,13.3,59,8.0,900.2,65,4.20
2024-09-21,18.4,23.9,13.2,61,11.5,899.8,76,3.90
2024-09-22,15.3,18.8,13.1,72,14.9,899.5,66,1.90
2024-09-23,14.6,19.6,9.4,68,10.3,900.6,20,0.10
2024-09-24,15.3,20.9,10.0,67,8.2,903.2,35,0.00
2024-09-25,16.2,22.8,9.8,60,12.4,904.0,2,0.00
2024-09-26,17.6,24.3,12.0,52,8.8,903.3,0,0.00
2024-09-27,18.7,25.7,12.7,48,12.1,902.8,0,0.00
2024-09-28,19.8,27.2,13.6,37,8.5,901.4,0,0.00
2024-09-29,20.2,29.3,11.7,37,7.9,897.5,0,0.00
2024-09-30,17.8,27.7,12.7,60,28.6,894.3,39,13.90
2024-10-01,13.3,19.1,7.9,68,19.5,895.7,24,0.40
2024-10-02,12.5,19.1,6.6,67,15.6,899.5,13,0.00
2024-10-03,15.5,23.5,7.6,61,9.0,902.5,0,0.00
2024-10-04,17.2,24.8,10.2,54,9.2,903.5,0,0.00
2024-10-05,18.1,25.0,11.2,47,8.6,902.5,0,0.00
2024-10-06,18.7,27.5,11.2,43,8.4,899.9,15,0.00
2024-10-07,18.6,27.5,11.5,49,16.7,901.2,19,0.00
2024-10-08,18.2,25.6,11.2,51,8.9,904.7,0,0.00
2024-10-09,20.4,28.8,14.5,41,17.4,903.2,0,0.00
2024-10-10,18.9,28.2,10.5,47,16.4,899.3,32,0.00
2024-10-11,19.3,27.0,12.7,54,15.5,899.2,33,0.10
2024-10-12,20.1,29.2,12.2,48,9.8,900.4,14,0.00
2024-10-13,18.3,24.1,13.0,61,15.8,900.6,21,0.00
2024-10-14,17.7,23.9,12.0,57,12.8,900.8,54,0.00
2024-10-15,16.9,23.2,10.9,59,9.6,902.2,33,0.00
2024-10-16,17.1,23.6,11.0,53,17.8,903.1,3,0.00
2024-10-17,12.5,16.7,8.0,52,18.3,903.8,18,0.00
2024-10-18,8.0,13.4,3.2,52,15.6,904.3,7,0.00
2024-10-19,7.7,14.2,2.6,54,14.4,905.0,16,0.00
2024-10-20,7.2,13.9,1.1,48,11.8,907.7,0,0.00
2024-10-21,7.7,13.5,2.5,54,16.0,910.0,2,0.00
2024-10-22,8.9,14.0,5.5,56,23.3,909.9,12,0.00
2024-10-23,8.0,14.1,3.4,56,16.5,910.3,0,0.00
2024-10-24,9.0,16.5,2.9,57,12.7,908.9,4,0.00
2024-10-25,9.2,14.4,5.0,53,13.4,907.4,41,0.00
2024-10-26,9.3,15.7,3.6,55,13.5,907.5,0,0.00
2024-10-27,9.8,16.5,3.6,50,9.1,908.2,0,0.00
2024-10-28,9.4,17.1,3.1,44,10.1,905.5,4,0.00
2024-10-29,10.4,17.3,3.8,42,15.1,903.2,5,0.00
2024-10-30,10.3,15.9,6.2,50,15.3,902.2,0,0.00
2024-10-31,8.9,15.3,4.0,63,12.9,902.4,1,0.00
2024-11-01,9.0,15.8,3.2,63,9.1,904.4,0,0.00
2024-11-02,11.4,18.8,5.1,52,8.5,903.4,0,0.00
2024-11-03,10.5,16.6,4.8,51,17.7,902.6,17,0.00
2024-11-04,7.3,12.6,3.0,64,9.0,903.2,13,0.00
2024-11-05,6.0,11.7,2.2,59,14.4,905.9,9,0.00
2024-11-06,5.6,11.7,0.5,55,9.4,908.5,0,0.00
2024-11-07,5.0,12.0,-0.9,48,11.2,910.5,0,0.00
2024-11-08,5.5,12.9,-0.7,52,12.0,908.1,0,0.00
2024-11-09,5.7,12.3,-0.4,55,8.6,904.7,38,0.00
2024-11-10,6.5,11.3,2.0,66,7.3,902.1,87,7.00
2024-11-11,9.0,15.0,6.1,77,8.7,903.1,62,0.10
2024-11-12,9.0,16.1,2.9,76,9.2,905.0,16,0.00
2024-11-13,8.9,15.9,3.2,73,12.3,905.4,37,0.00
2024-11-14,9.2,15.6,3.1,69,10.4,903.0,52,0.00
2024-11-15,10.2,17.7,3.8,66,16.2,899.2,49,0.00
2024-11-16,10.4,15.5,4.5,67,11.8,899.6,62,0.00
2024-11-17,9.3,13.6,6.2,81,13.3,896.8,91,2.40
2024-11-18,6.9,12.1,1.9,86,7.7,894.6,54,0.40
2024-11-19,7.5,12.5,3.6,80,5.9,898.9,33,0.10
2024-11-20,8.1,15.3,1.7,70,14.3,898.7,11,0.00
2024-11-21,9.8,16.1,4.5,74,25.7,897.7,56,0.20
2024-11-22,11.0,18.0,7.9,77,14.5,901.1,62,0.00
2024-11-23,11.6,17.5,4.7,73,28.5,899.6,64,3.60
2024-11-24,-1.2,2.0,-3.0,79,32.3,903.1,78,10.90
2024-11-25,-2.6,-0.9,-4.1,78,19.5,903.9,60,0.00
2024-11-26,-1.6,1.7,-6.9,82,9.9,902.5,80,0.50
2024-11-27,-0.1,4.1,-5.2,83,8.3,905.1,60,0.00
2024-11-28,1.3,5.9,-1.9,80,6.0,907.9,47,0.00
2024-11-29,1.3,6.1,-3.2,83,5.7,906.9,20,0.00
2024-11-30,1.7,7.3,-1.8,79,3.9,907.5,0,0.00
2024-12-01,2.1,7.8,-1.1,78,4.1,905.7,22,0.00
2024-12-02,1.9,7.4,-1.5,83,4.5,902.2,28,0.00
2024-12-03,2.3,6.2,-0.6,92,4.0,899.1,100,2.90
2024-12-04,4.8,10.9,0.9,87,5.2,899.6,59,0.40
2024-12-05,5.6,9.1,3.0,92,7.1,904.3,86,2.90
2024-12-06,5.5,9.1,2.0,93,6.2,906.1,95,0.00
2024-12-07,4.6,9.8,0.5,86,6.2,902.5,84,0.10
2024-12-08,7.2,12.1,3.7,77,17.9,900.0,57,0.20
2024-12-09,8.4,14.5,4.5,78,14.2,904.8,68,0.00
2024-12-10,8.2,14.2,4.4,85,6.5,905.7,89,0.00
2024-12-11,7.6,15.1,3.0,82,13.5,902.4,65,0.00
2024-12-12,5.8,11.0,3.1,81,12.2,902.2,47,2.60
2024-12-13,2.6,5.1,-0.4,73,12.5,906.7,45,0.00
2024-12-14,0.0,2.5,-1.7,75,7.1,910.6,39,0.00
2024-12-15,3.5,9.8,-2.2,76,17.7,905.1,78,0.00
2024-12-16,3.9,5.8,0.1,89,10.3,905.2,90,4.40
2024-12-17,1.9,6.6,-1.1,85,6.5,908.8,34,0.00
2024-12-18,2.1,8.2,-1.9,82,5.2,906.5,0,0.00
2024-12-19,2.7,8.0,-0.2,82,4.5,902.5,32,0.00
2024-12-20,2.7,8.3,-0.2,79,5.9,897.8,26,0.00
2024-12-21,3.5,10.2,-1.8,88,8.8,897.2,71,1.00
2024-12-22,4.7,11.0,-0.4,81,16.6,896.2,44,2.20
2024-12-23,4.9,9.3,2.6,84,7.3,894.8,76,0.20
2024-12-24,5.7,11.4,1.2,86,23.4,894.2,71,1.10
2024-12-25,5.4,9.3,2.7,88,15.7,896.1,88,7.60
2024-12-26,4.7,7.8,2.7,88,9.5,898.3,97,1.30
2024-12-27,4.8,8.1,2.5,83,10.4,897.0,80,1.20
2024-12-28,3.3,5.2,1.5,88,8.4,899.1,100,1.60
2024-12-29,3.3,5.5,1.3,92,5.6,900.9,99,8.80
2024-12-30,1.8,2.8,1.0,93,10.1,901.6,97,5.70
2024-12-31,2.8,4.9,1.3,85,11.6,908.6,90,0.40
